Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,496,1,35,37,30,37,102,17,85,16,10006,57,10,45,1,674,801,168,1,
2013,481,1,35,36,30,33,95,19,86,15,10472,59,12,43,2,680,796,181,1,
2014,496,1,35,37,29,32,96,21,91,16,10963,57,11,42,2,693,810,181,1,
2015,500,1,29,34,37,33,106,26,80,19,11041,58,11,44,2,694,814,188,3,
2016,508,1,26,37,40,32,106,27,85,20,11414,37,3,30,3,692,803,151,2,
2017,513,1,27,38,39,32,104,26,86,19,11440,37,3,30,3,694,804,155,1,
2018,515,1,27,38,39,32,105,26,85,20,11474,37,3,30,3,696,806,159,1,
2019,518,1,27,38,39,32,105,27,85,20,11505,38,3,31,3,698,808,164,2,
2020,520,1,27,38,40,32,105,27,85,20,11536,38,3,31,3,700,810,168,2,
2021,523,1,27,39,40,32,106,27,84,20,11568,39,3,32,3,702,811,173,2,
