Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,48,1,1,10,1,1,8,3,4,3,2521,36,15,16,4,694,811,65,1,
2013,48,1,1,9,2,1,9,3,4,3,2561,54,16,23,14,699,811,62,1,
2014,51,1,1,11,3,1,9,3,4,3,2634,55,1,25,29,703,796,58,1,
2015,47,1,1,10,5,1,6,4,4,3,2626,41,1,22,19,676,761,67,1,
2016,51,1,1,10,5,2,5,3,4,3,2403,47,1,25,22,688,787,75,1,
2017,52,1,1,10,4,2,5,2,3,3,2400,48,1,25,23,694,791,76,1,
2018,52,1,1,10,4,2,5,2,3,3,2408,48,1,25,23,695,792,78,1,
2019,52,1,1,10,4,2,5,3,3,3,2415,49,1,26,24,697,794,81,1,
2020,53,1,1,10,4,2,5,3,3,3,2421,49,1,26,25,699,796,83,1,
2021,53,1,1,10,4,2,5,3,3,3,2428,50,1,27,26,701,798,85,1,
