Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,276,1,10,29,12,20,46,8,19,3,8008,142,61,66,14,695,794,120,1,
2013,290,1,12,32,13,20,43,8,18,3,8006,132,49,64,17,700,804,141,1,
2014,280,1,12,26,12,22,47,10,18,3,7892,168,72,78,16,697,787,136,1,
2015,277,1,9,24,15,20,44,11,19,3,7823,171,64,92,15,689,814,146,1,
2016,268,1,9,25,15,17,45,13,18,3,7967,148,54,81,12,677,821,161,1,
2017,270,1,9,25,14,17,45,12,17,3,7995,149,54,81,12,680,821,165,1,
2018,271,1,9,25,14,17,45,13,17,3,8018,151,54,83,12,682,823,169,1,
2019,273,1,9,25,15,17,45,13,17,3,8039,153,54,84,13,684,824,174,1,
2020,274,1,9,26,15,17,45,13,17,3,8061,155,54,85,13,686,826,179,1,
2021,275,1,9,26,15,17,45,13,17,3,8084,156,54,87,13,688,828,184,1,
