Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,23,1,4,2,1,1,1,1,2,3,1812,206,58,133,14,726,875,165,1,
2013,22,1,3,2,1,1,1,1,2,3,2145,295,131,142,21,645,785,104,1,
2014,22,1,3,2,1,1,1,1,2,3,2145,265,113,131,20,694,780,128,1,
2015,21,1,3,1,1,1,1,1,3,2,2105,193,79,92,21,697,770,118,1,
2016,23,1,2,1,1,1,1,1,2,2,2214,205,77,98,28,715,778,74,1,
2017,23,1,2,1,1,1,1,1,1,2,2211,210,78,100,28,716,780,76,1,
2018,23,1,2,1,1,1,1,1,1,2,2219,212,78,102,29,719,782,78,1,
2019,23,1,2,1,1,1,1,1,1,2,2225,215,78,104,30,721,784,80,1,
2020,23,1,2,1,1,1,1,1,1,2,2231,217,78,105,31,723,785,83,1,
2021,23,1,2,1,1,1,1,1,1,2,2237,220,78,107,32,725,787,85,1,
