Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,807,1,16,113,139,32,99,29,38,19,40389,274,116,137,20,630,760,97,6,
2013,807,1,16,121,142,30,102,30,40,15,40888,281,111,147,22,625,758,94,4,
2014,836,1,18,139,145,28,92,27,37,19,42664,260,98,138,22,639,770,99,5,
2015,874,1,21,155,139,27,103,31,37,27,43092,261,104,135,21,641,760,95,2,
2016,905,1,23,174,148,25,101,31,37,26,43854,239,93,123,22,649,763,92,3,
2017,908,1,22,172,150,25,99,30,36,24,44015,242,92,125,22,650,765,94,3,
2018,913,1,23,174,151,25,100,31,36,25,44130,245,92,127,23,652,767,97,3,
2019,918,1,23,175,153,25,100,31,36,25,44252,248,92,129,24,654,768,100,3,
2020,922,1,23,176,154,25,100,32,36,26,44373,251,93,131,24,656,770,103,3,
2021,927,1,23,178,155,25,100,32,36,26,44495,254,93,133,25,658,772,106,3,
