Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,83,1,1,10,2,5,15,1,5,6,5549,189,94,84,10,582,706,35,1,
2013,90,1,1,10,2,4,18,1,5,6,5751,233,132,95,5,543,675,25,1,
2014,86,1,1,10,2,2,18,2,5,4,5649,133,49,80,2,625,788,19,1,
2015,87,1,1,12,2,3,18,2,6,3,5585,136,47,79,9,603,753,50,1,
2016,83,1,1,11,2,3,18,1,5,3,5786,150,48,93,9,592,743,41,1,
2017,83,1,1,10,2,2,18,1,4,3,5790,151,48,94,8,596,746,40,1,
2018,83,1,1,10,2,2,18,1,4,3,5805,153,48,95,8,598,748,41,1,
2019,84,1,1,10,2,2,18,1,4,3,5822,155,48,97,9,600,750,43,1,
2020,84,1,1,10,2,2,18,1,4,3,5837,156,48,99,9,601,751,44,1,
2021,84,1,1,11,2,2,18,1,4,3,5854,158,48,100,9,603,753,45,1,
