Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,16,1,1,1,1,2,5,1,1,1,514,225,73,99,52,694,752,107,19,
2013,18,1,1,1,1,2,5,2,1,1,574,263,102,121,38,679,728,59,8,
2014,18,1,1,1,1,2,5,1,1,1,652,299,153,113,32,627,676,49,1,
2015,16,1,1,1,1,2,5,1,1,1,671,226,114,74,37,611,669,50,1,
2016,16,1,1,1,1,2,5,1,1,1,716,250,139,72,37,599,664,57,1,
2017,16,1,1,1,1,2,5,1,1,1,714,255,140,74,37,603,666,58,1,
2018,16,1,1,1,1,2,5,1,1,1,716,258,140,75,38,604,667,60,1,
2019,16,1,1,1,1,2,5,1,1,1,718,261,140,76,40,606,669,62,1,
2020,16,1,1,1,1,2,5,1,1,1,720,264,140,77,41,608,670,63,1,
2021,16,1,1,1,1,2,5,1,1,1,722,268,140,79,42,610,671,65,1,
