Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1,1,1,1,1,1,1,1,1,1,278,381,133,172,75,762,863,68,3,
2013,1,1,1,1,1,1,1,1,1,1,282,390,113,205,70,741,875,63,3,
2014,1,1,1,1,1,1,1,1,1,1,254,421,110,224,86,799,901,35,3,
2015,1,1,1,1,1,1,1,1,1,1,235,310,12,182,114,829,936,42,4,
2016,2,1,1,1,1,1,1,1,1,1,269,379,37,208,133,836,944,37,1,
2017,2,1,1,1,1,1,1,1,1,1,270,379,40,210,134,834,944,37,1,
2018,2,1,1,1,1,1,1,1,1,1,271,385,40,214,138,837,946,38,1,
2019,2,1,1,1,1,1,1,1,1,1,272,389,40,217,142,839,948,40,1,
2020,2,1,1,1,1,1,1,1,1,1,273,394,40,221,146,842,950,41,1,
2021,2,1,1,1,1,1,1,1,1,1,273,399,40,225,151,844,953,42,1,
