Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,19,1,1,3,1,2,1,1,1,3,1186,73,13,49,10,743,868,115,2,
2013,19,1,1,3,1,2,1,1,1,3,1207,82,10,53,19,733,864,110,1,
2014,19,1,1,3,1,2,1,1,1,4,1209,97,18,58,20,725,865,138,1,
2015,20,1,1,3,1,2,1,1,1,5,1181,104,19,62,22,734,867,127,1,
2016,18,1,1,3,1,2,1,1,1,4,1150,80,13,43,23,761,872,106,1,
2017,17,1,1,3,1,2,1,1,1,3,1156,80,12,43,23,762,873,109,1,
2018,18,1,1,3,1,2,1,1,1,3,1159,81,12,44,24,764,875,112,1,
2019,18,1,1,3,1,2,1,1,1,4,1162,82,13,45,25,766,877,115,1,
2020,18,1,1,3,1,2,1,1,1,4,1165,83,13,45,25,769,879,119,1,
2021,18,1,1,3,1,2,1,1,1,4,1168,84,13,46,26,771,881,122,1,
