Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,909,1,36,54,135,51,155,35,48,26,37675,176,50,104,20,731,830,69,1,
2013,898,1,35,54,135,50,154,35,48,24,37377,174,52,104,17,733,829,59,1,
2014,887,1,38,45,128,53,154,36,44,24,36964,171,50,104,17,739,830,63,2,
2015,913,1,38,50,133,52,158,34,43,24,37212,161,45,97,18,735,832,62,2,
2016,931,1,40,49,135,51,159,35,45,25,37335,164,49,99,15,736,830,67,3,
2017,932,1,40,48,135,51,158,35,44,25,37465,166,49,100,15,739,831,69,3,
2018,938,1,40,48,137,51,159,36,44,25,37561,168,49,102,15,741,833,70,3,
2019,942,1,41,49,138,51,159,36,44,25,37666,170,49,104,16,743,835,72,3,
2020,947,1,41,49,139,51,160,37,44,26,37769,172,49,105,16,745,837,75,3,
2021,952,1,41,50,140,51,160,37,44,26,37873,174,49,107,17,747,839,77,3,
