Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,46,1,1,7,1,2,5,2,7,1,1534,153,80,56,16,703,832,154,1,
2013,52,1,2,8,1,1,5,1,9,1,1674,132,72,44,16,688,832,123,1,
2014,46,1,2,7,1,2,4,1,8,1,1665,21,1,1,21,705,872,149,1,
2015,46,1,1,9,1,2,3,2,8,1,1717,4,1,1,4,678,838,144,1,
2016,48,1,1,11,1,4,3,1,8,1,1403,15,1,7,7,634,821,59,1,
2017,48,1,1,10,1,4,3,0,7,1,1398,16,1,7,7,639,825,60,1,
2018,48,1,1,10,1,4,3,0,7,1,1403,16,1,7,8,640,826,62,1,
2019,48,1,1,10,1,4,3,0,7,1,1406,16,1,7,8,642,828,64,1,
2020,48,1,1,10,1,4,3,0,7,1,1410,17,1,7,8,644,830,66,1,
2021,49,1,1,10,1,4,3,0,7,1,1414,17,1,7,8,646,832,68,1,
