Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,2,1,1,1,1,1,1,1,1,1,298,110,60,50,1,667,812,77,1,
2013,2,1,1,1,1,1,1,1,1,1,286,76,31,45,1,688,818,59,1,
2014,2,1,1,1,1,1,1,1,1,1,315,120,63,57,1,660,784,31,1,
2015,2,1,1,1,1,1,1,1,1,1,290,141,79,62,1,644,755,34,1,
2016,1,1,1,1,1,1,1,1,1,1,270,155,77,77,1,659,748,44,1,
2017,1,1,1,1,1,1,1,1,1,1,271,155,76,78,1,663,751,45,1,
2018,1,1,1,1,1,1,1,1,1,1,272,157,76,79,1,665,753,46,1,
2019,1,1,1,1,1,1,1,1,1,1,272,159,76,80,1,667,754,47,1,
2020,1,1,1,1,1,1,1,1,1,1,273,161,76,81,1,669,756,49,1,
2021,1,1,1,1,1,1,1,1,1,1,274,163,76,83,1,671,758,50,1,
