Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,372,1,16,24,35,30,52,15,11,6,18118,155,55,86,13,678,784,58,1,
2013,369,1,18,23,32,30,52,15,11,7,18090,156,54,91,10,682,783,67,4,
2014,368,1,16,22,39,28,52,13,11,8,17923,176,62,101,11,688,793,73,5,
2015,362,1,14,22,40,28,50,14,11,8,17804,178,64,102,11,685,793,72,4,
2016,366,1,15,23,38,28,51,14,12,10,17597,154,51,93,9,689,799,72,4,
2017,369,1,15,23,38,28,51,14,11,10,17640,155,50,94,9,691,800,74,4,
2018,370,1,15,23,38,28,51,14,11,10,17690,157,50,96,9,693,802,76,4,
2019,372,1,15,23,38,28,51,14,11,10,17739,159,50,97,9,695,804,78,4,
2020,374,1,15,23,39,28,51,14,11,10,17787,161,50,99,10,697,806,80,4,
2021,376,1,15,23,39,28,51,14,11,10,17836,163,51,100,10,699,808,82,4,
