Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,66,1,4,6,8,4,9,5,1,1,8182,299,69,201,28,708,792,45,5,
2013,67,1,4,7,10,4,8,6,1,1,7701,293,59,211,21,727,811,50,5,
2014,60,1,4,5,10,4,8,5,1,1,7918,269,53,191,24,737,814,30,3,
2015,57,1,4,3,10,4,7,4,1,1,7937,289,76,188,24,715,810,26,1,
2016,62,1,4,5,11,3,7,3,1,1,7810,333,87,210,34,704,807,29,1,
2017,62,1,4,5,11,2,7,3,1,1,7819,336,85,213,34,709,809,30,1,
2018,62,1,4,5,11,3,7,3,1,1,7842,340,85,217,35,710,810,30,1,
2019,63,1,4,5,11,3,7,3,1,1,7863,345,85,220,36,713,812,31,1,
2020,63,1,4,5,11,3,7,3,1,1,7885,349,85,224,37,715,814,32,1,
2021,63,1,4,5,11,3,7,3,1,1,7907,353,85,228,39,717,816,33,1,
