Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,579,9,14,35,94,32,88,23,22,2,22425,264,112,130,20,655,773,49,2,
2013,568,8,15,35,92,30,84,24,23,3,22423,263,109,132,21,672,784,62,3,
2014,560,8,15,33,92,28,85,21,22,3,22254,291,126,142,21,657,768,61,2,
2015,552,6,16,31,84,27,89,19,22,4,22197,304,133,147,23,650,760,64,2,
2016,555,6,16,32,84,26,83,20,23,6,22507,329,151,154,23,644,759,57,1,
2017,558,6,15,32,85,26,82,20,22,5,22566,332,150,156,23,647,761,58,1,
2018,561,6,16,32,86,26,82,20,22,5,22628,336,150,158,24,648,762,60,1,
2019,564,6,16,33,87,26,82,21,22,5,22690,340,150,161,25,650,764,61,1,
2020,567,6,16,33,88,26,83,21,22,6,22752,344,150,164,25,652,766,63,1,
2021,570,6,16,33,88,26,83,21,22,6,22815,349,150,166,26,654,768,65,1,
