Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,10,1,1,1,1,5,1,1,1,1,778,138,56,68,14,816,888,33,1,
2013,9,1,1,2,1,3,1,1,1,1,657,88,28,44,15,802,882,27,1,
2014,8,1,1,1,1,3,1,1,1,1,577,175,13,143,17,766,883,50,1,
2015,10,1,1,1,1,3,1,1,1,2,707,155,9,132,12,738,840,97,5,
2016,10,1,1,1,1,3,1,1,1,2,679,201,13,178,10,717,843,82,4,
2017,9,1,1,1,1,3,1,1,1,1,675,203,13,180,10,723,847,82,3,
2018,9,1,1,1,1,3,1,1,1,1,677,205,13,183,10,724,849,84,3,
2019,9,1,1,1,1,3,1,1,1,1,679,208,13,186,11,726,851,87,3,
2020,9,1,1,1,1,3,1,1,1,1,681,210,13,189,11,729,853,89,4,
2021,9,1,1,1,1,3,1,1,1,1,682,213,13,192,11,731,855,92,4,
