Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,122,1,6,20,13,9,17,3,3,1,8984,226,77,124,24,654,764,36,7,
2013,114,1,5,16,15,9,15,2,3,1,9136,235,87,127,20,669,772,49,17,
2014,120,1,5,17,14,10,15,3,3,1,8904,232,80,133,18,662,768,46,13,
2015,124,2,6,20,13,10,16,4,4,1,9150,217,74,125,17,658,770,57,14,
2016,129,2,8,22,14,11,18,3,4,1,9177,198,60,118,20,675,775,43,7,
2017,129,1,7,21,14,11,17,2,3,1,9193,200,60,120,20,677,776,43,7,
2018,130,1,8,21,14,11,18,2,3,1,9218,203,60,122,21,679,778,45,7,
2019,131,1,8,22,14,11,18,3,3,1,9244,205,60,124,21,681,780,46,7,
2020,131,1,8,22,14,11,18,3,3,1,9269,208,60,126,22,683,781,47,7,
2021,132,1,8,22,14,11,18,3,3,1,9294,211,60,128,23,685,783,49,7,
