Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,5,1,1,1,1,1,1,1,1,1,935,192,55,128,8,706,768,24,1,
2013,6,1,1,1,1,1,1,1,1,1,776,177,38,130,9,729,809,28,1,
2014,6,1,1,1,1,1,1,1,1,1,767,194,32,113,48,756,838,31,1,
2015,6,1,1,1,1,1,1,1,1,1,807,177,29,97,49,749,817,14,1,
2016,7,1,1,1,2,1,1,1,1,1,773,254,34,164,55,764,805,28,1,
2017,7,1,1,1,2,1,1,1,1,1,776,257,34,167,56,767,808,29,1,
2018,7,1,1,1,2,1,1,1,1,1,778,261,34,170,58,769,809,30,1,
2019,7,1,1,1,2,1,1,1,1,1,781,264,34,173,59,771,811,31,1,
2020,7,1,1,1,2,1,1,1,1,1,783,267,34,175,61,774,813,32,1,
2021,7,1,1,1,2,1,1,1,1,1,785,270,34,178,63,776,815,33,1,
