Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,26,1,1,3,3,1,2,1,3,2,2826,243,101,136,6,656,777,47,4,
2013,31,1,1,4,4,1,1,1,4,3,3117,226,85,135,4,665,781,40,3,
2014,32,1,1,4,4,1,1,3,2,3,3648,203,74,121,6,572,714,33,2,
2015,32,1,1,3,4,1,1,4,2,4,3676,228,88,128,12,596,709,41,2,
2016,32,1,1,3,3,1,1,1,2,5,3547,253,107,134,10,578,685,39,1,
2017,32,1,1,3,3,1,1,0,1,4,3549,256,106,136,10,576,686,39,1,
2018,32,1,1,3,3,1,1,0,1,4,3560,259,106,138,10,578,688,40,1,
2019,32,1,1,3,3,1,1,1,1,4,3570,262,106,140,10,580,689,42,1,
2020,32,1,1,3,3,1,1,1,1,5,3580,265,106,143,10,582,691,43,1,
2021,32,1,1,3,3,1,1,1,1,5,3590,269,106,145,11,583,693,44,1,
