Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,29,1,3,1,1,1,6,1,1,1,929,244,8,235,1,844,923,108,1,
2013,30,1,3,1,1,1,7,1,1,1,1064,278,19,258,1,863,913,111,1,
2014,30,1,3,1,1,1,6,1,1,1,1071,276,16,259,1,805,864,88,1,
2015,30,1,3,1,1,1,5,1,1,1,1007,309,19,289,1,856,885,70,1,
2016,29,1,2,1,1,1,6,1,1,1,1036,308,32,276,1,880,880,98,1,
2017,29,1,2,1,1,1,6,1,1,1,1041,312,31,280,1,875,880,101,1,
2018,29,1,2,1,1,1,6,1,1,1,1044,316,31,285,1,879,882,104,1,
2019,29,1,2,1,1,1,6,1,1,1,1047,320,31,289,1,881,884,107,1,
2020,29,1,2,1,1,1,6,1,1,1,1050,324,31,294,1,884,886,110,1,
2021,29,1,2,1,1,1,6,1,1,1,1053,328,31,299,1,886,888,113,1,
