Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,37,1,1,3,3,2,6,3,1,1,736,289,116,148,24,709,786,40,1,
2013,38,1,1,4,3,2,7,3,1,1,809,248,102,124,21,714,792,17,1,
2014,37,1,1,3,3,1,7,3,1,1,819,142,56,68,18,737,841,43,1,
2015,41,1,2,5,2,1,7,2,1,1,801,114,43,71,1,715,812,32,1,
2016,44,1,1,7,2,1,10,2,1,1,851,74,7,66,1,742,826,31,1,
2017,43,1,0,6,2,1,10,2,1,1,855,75,7,66,1,747,829,32,1,
2018,43,1,0,6,2,1,10,2,1,1,856,76,7,67,1,749,831,33,1,
2019,44,1,0,6,2,1,10,2,1,1,859,77,7,68,1,751,833,34,1,
2020,44,1,0,6,2,1,10,2,1,1,861,78,7,70,1,753,835,35,1,
2021,44,1,0,6,2,1,10,2,1,1,864,79,7,71,1,756,837,36,1,
