Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,152,2,7,21,17,9,20,6,4,2,7217,312,129,163,18,647,771,54,11,
2013,152,2,7,20,16,8,22,5,5,2,7207,295,123,150,21,642,761,48,10,
2014,152,1,7,18,19,7,21,4,5,2,6791,284,121,144,19,646,758,42,6,
2015,147,1,7,18,19,8,19,5,5,2,6547,283,106,162,13,627,762,48,7,
2016,149,1,7,16,19,8,22,4,5,2,6405,257,85,154,16,626,779,46,7,
2017,150,1,7,16,19,7,22,3,4,2,6427,259,85,155,16,630,780,47,7,
2018,151,1,7,16,19,7,22,3,4,2,6445,262,85,158,17,632,782,48,7,
2019,152,1,7,16,19,7,22,4,4,2,6463,265,85,160,17,634,784,49,7,
2020,153,1,7,16,19,7,22,4,4,2,6481,269,85,163,18,635,785,51,7,
2021,153,1,7,16,19,7,22,4,4,2,6498,272,85,165,18,637,787,52,7,
