Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,86,1,4,16,4,15,8,1,1,4,3294,36,11,23,1,659,769,71,1,
2013,79,1,3,14,4,13,9,1,2,4,3352,35,11,22,1,644,764,69,1,
2014,76,1,4,13,4,15,6,1,2,4,3243,25,4,20,1,629,752,69,1,
2015,77,1,4,12,4,17,5,1,2,4,3371,29,12,14,1,622,772,76,1,
2016,74,1,2,12,4,11,8,1,2,4,3461,45,21,20,2,633,762,71,1,
2017,74,1,2,12,4,10,8,1,1,4,3453,45,20,20,2,636,762,72,1,
2018,74,1,2,12,4,10,8,1,1,4,3463,46,20,21,2,637,764,74,1,
2019,75,1,2,12,4,10,8,1,1,4,3473,46,20,21,2,639,765,77,1,
2020,75,1,2,12,4,10,8,1,1,4,3482,47,20,21,2,641,767,79,1,
2021,75,1,2,12,4,10,8,1,1,4,3492,48,20,22,2,643,769,81,1,
