Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,703,1,33,35,88,4,230,51,32,9,28028,19,6,12,1,631,719,58,1,
2013,710,1,29,33,87,6,238,53,33,8,28115,24,6,17,1,631,722,53,1,
2014,758,1,32,36,93,7,250,60,33,7,28102,25,6,17,1,633,727,53,1,
2015,792,1,33,36,98,9,256,74,34,8,29205,28,6,18,2,640,738,51,1,
2016,831,1,38,31,103,8,278,83,35,9,30028,22,4,15,2,650,748,49,1,
2017,832,1,38,31,103,7,278,81,34,8,30172,22,4,15,2,651,749,50,1,
2018,836,1,38,31,104,7,278,82,34,9,30248,22,4,15,2,653,750,51,1,
2019,841,1,39,31,105,7,279,83,34,9,30332,22,4,15,2,655,752,53,1,
2020,845,1,39,32,106,7,280,84,34,9,30415,23,4,15,2,657,754,54,1,
2021,850,1,39,32,107,7,280,85,34,9,30499,23,4,16,2,659,755,56,1,
