Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,40,1,2,3,5,1,5,2,1,3,2073,136,24,105,6,705,830,96,9,
2013,37,1,3,3,4,1,5,1,1,3,1982,167,38,121,7,720,859,87,10,
2014,36,1,4,1,5,1,5,1,1,4,2069,180,50,125,4,699,840,63,3,
2015,35,1,4,2,5,1,5,1,1,3,1991,172,55,112,4,717,878,64,4,
2016,32,1,4,3,5,1,5,1,1,2,1905,130,34,90,5,764,888,68,3,
2017,32,1,4,2,5,1,5,1,1,2,1914,132,33,92,5,763,887,69,3,
2018,32,1,4,2,5,1,5,1,1,2,1918,134,33,93,5,766,889,71,3,
2019,32,1,4,2,5,1,5,1,1,2,1924,135,33,95,5,768,891,73,3,
2020,32,1,4,2,5,1,5,1,1,2,1929,137,33,96,5,770,893,76,3,
2021,33,1,4,2,5,1,5,1,1,2,1934,139,33,98,5,773,895,78,3,
