Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,2,1,1,1,1,1,1,1,1,1,112,321,116,205,1,446,625,35,1,
2013,2,1,1,1,1,1,1,1,1,1,123,284,113,170,1,398,634,32,1,
2014,2,1,1,1,1,1,1,1,1,1,131,290,129,160,1,396,625,7,1,
2015,2,1,1,1,1,1,1,1,1,1,114,201,96,105,1,385,614,8,1,
2016,2,1,1,1,1,1,1,1,1,1,97,237,103,123,10,381,628,10,1,
2017,2,1,1,1,1,1,1,1,1,1,97,243,103,126,10,383,630,10,1,
2018,2,1,1,1,1,1,1,1,1,1,97,245,103,128,10,384,631,10,1,
2019,2,1,1,1,1,1,1,1,1,1,97,249,103,130,10,385,633,10,1,
2020,2,1,1,1,1,1,1,1,1,1,98,252,103,133,11,387,634,11,1,
2021,2,1,1,1,1,1,1,1,1,1,98,255,103,135,11,388,635,11,1,
