Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,95,1,3,10,12,1,14,5,1,4,4385,223,63,138,20,740,819,46,1,
2013,90,1,3,9,11,2,12,4,1,3,4266,218,59,145,13,750,853,47,1,
2014,92,1,3,10,12,2,12,4,1,3,4135,228,61,150,16,749,860,53,1,
2015,91,1,4,7,14,1,11,4,1,3,4137,211,56,138,17,777,872,57,1,
2016,94,1,4,7,14,2,12,5,1,3,4116,183,35,131,16,761,865,71,1,
2017,94,1,3,7,13,2,12,5,1,3,4119,186,35,133,16,759,866,72,1,
2018,95,1,3,7,14,2,12,5,1,3,4132,188,35,136,16,762,868,74,1,
2019,95,1,3,7,14,2,12,5,1,3,4143,191,35,138,17,764,870,77,1,
2020,96,1,3,7,14,2,12,5,1,3,4154,193,35,140,17,766,872,79,1,
2021,96,1,4,7,14,2,12,5,1,3,4165,195,35,142,18,769,874,81,1,
