Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1095,1,55,78,54,94,116,81,167,30,38366,355,146,191,17,614,756,130,3,
2013,1198,1,58,88,59,95,132,90,174,33,41093,361,159,186,14,605,739,119,2,
2014,1249,1,65,91,60,103,143,100,169,34,41315,345,147,182,15,608,744,124,4,
2015,1304,1,67,89,58,103,156,107,166,37,41425,350,147,186,17,604,741,119,4,
2016,1374,1,76,102,60,100,165,115,172,36,43014,338,137,180,20,606,739,116,3,
2017,1373,1,76,103,60,100,163,115,171,36,43194,341,137,182,20,608,740,119,3,
2018,1381,1,77,104,61,100,163,117,171,36,43305,346,137,185,21,610,742,122,3,
2019,1388,1,77,104,61,100,164,118,170,36,43425,350,137,188,21,612,744,126,3,
2020,1396,1,78,105,62,100,164,119,169,37,43544,354,137,191,22,613,745,130,3,
2021,1403,1,79,106,63,100,165,121,169,37,43663,359,137,194,22,615,747,133,3,
