Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,23,1,1,3,1,1,1,2,3,1,2022,355,157,166,31,635,763,32,1,
2013,29,1,1,3,7,1,1,2,2,2,2236,328,148,140,39,645,749,33,1,
2014,31,1,1,3,7,1,1,2,3,3,2304,356,170,155,30,623,731,47,1,
2015,30,1,1,3,5,1,1,2,3,3,2253,324,139,159,24,655,755,43,1,
2016,30,1,1,3,8,1,1,2,2,2,2238,310,125,157,27,642,767,44,1,
2017,30,1,1,3,8,1,1,2,1,2,2243,316,126,159,27,639,767,45,1,
2018,30,1,1,3,8,1,1,2,1,2,2249,319,126,162,28,642,769,46,1,
2019,30,1,1,3,8,1,1,2,1,2,2256,323,126,164,29,644,770,48,1,
2020,30,1,1,3,8,1,1,2,1,2,2262,327,126,167,30,645,772,49,1,
2021,30,1,1,3,8,1,1,2,1,2,2268,331,126,170,31,647,774,50,1,
