Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,2,1,1,1,1,1,1,1,1,1,236,72,12,59,1,673,868,33,4,
2013,2,1,1,1,1,1,1,1,1,1,279,150,43,100,7,698,874,57,7,
2014,3,1,1,1,1,1,1,1,1,1,276,202,57,130,14,677,873,57,7,
2015,6,1,1,1,1,1,1,1,1,1,284,225,63,151,10,661,873,80,3,
2016,5,1,1,1,1,1,1,1,1,1,256,347,132,187,27,664,828,93,1,
2017,4,1,1,1,1,1,1,1,1,1,259,349,133,188,28,668,829,94,1,
2018,4,1,1,1,1,1,1,1,1,1,259,353,132,191,29,670,831,97,1,
2019,4,1,1,1,1,1,1,1,1,1,260,358,133,195,30,672,833,99,1,
2020,4,1,1,1,1,1,1,1,1,1,260,362,133,198,31,674,835,102,1,
2021,4,1,1,1,1,1,1,1,1,1,261,366,133,201,32,676,837,105,1,
