Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,437,1,19,22,49,29,66,17,22,12,14213,81,29,45,6,707,806,83,2,
2013,452,1,19,25,51,30,67,16,24,13,14188,91,29,53,8,713,814,79,3,
2014,439,1,20,26,49,26,67,16,22,13,14343,86,28,50,7,718,810,78,2,
2015,444,1,20,26,51,27,65,15,20,18,14112,90,24,54,12,725,817,89,1,
2016,433,1,21,26,49,26,65,13,18,19,14255,101,28,57,15,718,814,84,2,
2017,434,1,21,26,49,25,65,13,18,18,14321,101,28,57,15,719,815,86,2,
2018,436,1,21,26,49,25,65,13,18,18,14358,103,28,58,15,721,817,88,2,
2019,439,1,21,26,50,25,65,13,18,18,14398,104,28,59,16,723,819,91,2,
2020,441,1,21,26,50,25,65,13,17,19,14437,105,28,60,16,725,821,93,2,
2021,443,1,21,26,51,26,65,13,17,19,14477,107,28,61,16,728,822,96,2,
