Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,411,1,6,34,43,17,36,13,9,6,12254,115,42,51,20,746,825,70,1,
2013,413,1,5,33,45,15,34,12,9,4,12151,99,35,47,16,746,820,59,1,
2014,405,1,7,35,45,14,30,12,10,5,12329,94,30,47,16,743,821,60,1,
2015,393,1,7,35,51,11,29,11,9,5,12144,87,22,47,17,752,827,57,1,
2016,381,1,9,30,45,13,27,10,10,5,12193,75,19,41,14,745,825,58,1,
2017,385,1,9,30,44,13,27,10,10,5,12235,76,19,41,14,746,826,59,1,
2018,386,1,9,30,45,13,27,10,10,5,12269,76,19,42,14,748,828,61,1,
2019,389,1,9,30,45,13,27,10,10,5,12303,77,19,43,15,750,830,63,1,
2020,391,1,9,30,46,13,27,10,9,5,12337,78,19,43,15,753,832,65,1,
2021,393,1,9,31,46,13,27,10,9,5,12371,79,19,44,16,755,834,66,1,
