Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,143,3,7,23,10,3,19,9,11,1,7012,107,40,57,9,701,778,93,1,
2013,136,3,6,18,10,3,19,8,11,1,7179,83,24,49,10,679,780,68,1,
2014,141,3,7,20,10,3,24,7,9,1,7304,39,11,26,1,667,802,72,1,
2015,141,3,7,22,10,3,22,7,8,1,7241,47,12,33,1,655,792,65,1,
2016,147,3,6,24,10,5,21,7,9,1,6958,44,6,36,1,678,809,38,1,
2017,147,3,6,23,10,5,21,7,9,1,6996,44,5,36,1,682,811,39,1,
2018,148,3,6,23,10,5,21,7,9,1,7013,44,5,36,1,683,813,40,1,
2019,149,3,6,24,10,5,21,7,9,1,7033,45,5,37,1,685,815,41,1,
2020,149,3,6,24,10,5,21,7,9,1,7052,45,5,38,1,687,816,42,1,
2021,150,3,6,24,10,5,21,7,8,1,7071,46,5,38,1,689,818,43,1,
