Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1,1,1,1,1,1,1,1,1,1,299,879,321,367,190,488,618,1,1,
2013,1,1,1,1,1,1,1,1,1,1,107,560,233,252,74,401,542,1,1,
2014,1,1,1,1,1,1,1,1,1,1,179,1000,508,452,39,296,491,1,1,
2015,1,1,1,1,1,1,1,1,1,1,216,1000,453,509,37,333,546,1,1,
2016,2,1,1,1,1,1,1,1,1,1,220,890,390,463,36,395,572,1,1,
2017,2,1,1,1,1,1,1,1,1,1,219,910,394,471,36,389,569,1,1,
2018,2,1,1,1,1,1,1,1,1,1,219,919,394,478,37,391,571,1,1,
2019,2,1,1,1,1,1,1,1,1,1,220,931,394,486,38,392,572,1,1,
2020,2,1,1,1,1,1,1,1,1,1,221,942,394,494,39,394,573,1,1,
2021,2,1,1,1,1,1,1,1,1,1,221,954,394,502,41,395,574,1,1,
