Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,7,1,1,3,1,1,1,1,1,1,1049,47,39,1,8,571,725,1,1,
2013,7,1,1,2,1,1,1,1,1,1,797,11,1,1,11,603,772,1,1,
2014,8,1,1,2,1,1,1,1,1,1,744,10,1,1,10,684,845,73,1,
2015,7,1,1,1,1,1,1,1,1,1,1089,1,1,1,1,683,812,59,1,
2016,10,1,1,1,1,1,1,1,1,2,909,57,1,35,22,715,856,70,1,
2017,10,1,1,1,1,1,1,1,1,2,891,64,1,35,24,717,860,72,1,
2018,10,1,1,1,1,1,1,1,1,2,895,65,1,36,25,719,861,74,1,
2019,10,1,1,1,1,1,1,1,1,2,897,65,1,36,26,721,863,76,1,
2020,10,1,1,1,1,1,1,1,1,2,900,66,1,37,27,723,865,78,1,
2021,10,1,1,1,1,1,1,1,1,2,902,67,1,37,27,726,867,81,1,
