Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,111,1,4,15,7,7,10,3,7,3,7473,227,89,109,27,657,775,39,1,
2013,103,1,3,12,6,7,11,2,7,3,7641,231,94,120,16,652,764,30,5,
2014,97,1,3,9,6,7,7,3,7,3,7511,194,57,114,22,686,804,32,6,
2015,97,1,2,10,6,7,6,5,8,2,7498,213,68,120,24,694,805,34,6,
2016,105,1,3,10,9,7,7,4,8,2,7343,197,63,107,26,702,801,43,6,
2017,105,1,3,9,9,7,7,3,7,2,7351,199,62,108,26,703,802,44,6,
2018,105,1,3,9,9,7,7,3,7,2,7373,201,62,110,27,705,804,45,6,
2019,106,1,3,10,9,7,7,3,7,2,7393,204,62,112,28,707,806,46,6,
2020,107,1,3,10,9,7,7,3,7,2,7414,206,62,114,29,709,808,48,6,
2021,107,1,3,10,9,7,7,3,7,2,7434,209,62,116,29,711,809,49,6,
