Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1179,2,28,84,102,42,183,42,65,28,47190,39,17,18,3,641,746,35,1,
2013,1199,1,28,83,106,41,188,40,67,32,48556,46,19,24,2,642,754,35,1,
2014,1239,1,28,86,110,46,189,43,64,38,50300,40,15,22,2,646,756,38,1,
2015,1234,1,25,85,111,45,190,43,67,36,51065,38,14,21,2,654,766,41,1,
2016,1246,1,30,83,115,44,188,45,67,35,52208,52,23,25,2,659,774,38,1,
2017,1253,1,30,83,115,44,188,45,66,35,52259,52,23,25,2,660,775,39,1,
2018,1259,1,31,84,116,44,188,46,66,36,52413,53,23,25,2,662,776,40,1,
2019,1266,1,31,84,117,44,189,46,65,36,52555,54,23,26,2,664,778,41,1,
2020,1273,1,31,85,119,44,189,47,65,36,52700,54,23,26,2,666,780,42,1,
2021,1279,1,31,86,120,44,189,47,65,37,52845,55,23,27,2,668,782,43,1,
