Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,320,1,10,33,59,2,89,12,10,1,33624,64,19,41,3,674,781,106,1,
2013,315,1,9,34,57,1,85,13,8,1,33882,80,29,45,5,662,782,97,1,
2014,315,1,3,38,56,1,86,15,7,1,34205,83,34,43,6,661,782,103,2,
2015,303,1,3,37,53,1,81,15,4,1,34645,72,29,36,6,649,776,95,2,
2016,303,1,5,37,50,1,81,16,5,2,34186,87,38,43,6,642,772,91,2,
2017,305,1,5,37,50,1,81,16,5,2,34227,88,38,43,6,645,774,93,2,
2018,307,1,5,37,51,1,82,16,5,2,34325,89,38,44,6,647,775,96,2,
2019,308,1,5,37,51,1,82,16,5,2,34419,90,38,45,6,649,777,99,2,
2020,310,1,5,38,52,1,82,16,5,2,34514,91,38,46,6,651,779,102,2,
2021,312,1,5,38,52,1,82,17,5,2,34608,92,38,46,6,653,781,105,2,
