Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,25,1,1,11,2,1,1,1,1,1,3922,337,122,170,44,659,770,65,5,
2013,23,1,1,9,2,1,2,1,1,1,4175,339,119,185,34,660,764,51,4,
2014,26,1,1,11,2,1,3,1,1,1,4483,318,137,161,20,669,756,58,6,
2015,27,1,1,10,2,3,2,1,2,1,4384,300,110,172,17,679,776,65,6,
2016,27,1,1,11,2,2,1,1,1,3,4203,250,95,139,14,665,769,47,1,
2017,26,1,1,11,2,1,1,1,0,3,4222,253,96,140,14,665,769,48,1,
2018,27,1,1,11,2,1,1,1,0,3,4232,256,95,143,14,668,771,49,1,
2019,27,1,1,11,2,1,1,1,0,3,4244,259,96,145,15,669,773,50,1,
2020,27,1,1,11,2,1,1,1,0,3,4256,263,96,147,15,671,774,52,1,
2021,27,1,1,11,2,1,1,1,0,3,4268,266,96,150,16,673,776,53,1,
