Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,7,1,1,1,1,1,1,1,1,1,573,441,188,200,52,652,708,1,1,
2013,6,1,1,1,1,1,1,1,1,1,552,565,244,222,97,684,755,1,1,
2014,4,1,1,1,1,1,1,1,1,1,659,508,242,201,63,641,757,1,1,
2015,5,1,1,1,1,1,1,1,1,1,870,410,201,168,40,554,726,9,1,
2016,4,1,1,1,1,1,1,1,1,1,804,241,109,92,39,592,753,4,1,
2017,3,1,1,1,1,1,1,1,1,1,790,242,111,93,41,605,756,3,1,
2018,3,1,1,1,1,1,1,1,1,1,793,246,111,94,42,606,758,3,1,
2019,3,1,1,1,1,1,1,1,1,1,795,249,111,96,44,608,760,4,1,
2020,3,1,1,1,1,1,1,1,1,1,797,252,111,98,45,609,761,4,1,
2021,3,1,1,1,1,1,1,1,1,1,799,255,111,99,46,611,763,4,1,
