Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,25,1,1,1,1,9,2,1,3,3,1505,122,41,53,27,699,827,45,3,
2013,25,1,1,1,1,9,2,1,3,3,1458,131,48,49,33,696,829,54,3,
2014,25,1,1,1,1,9,2,1,4,2,1327,153,51,65,36,752,872,82,6,
2015,24,1,1,1,1,10,2,1,3,2,1402,246,130,87,28,694,789,84,8,
2016,21,1,1,1,1,10,2,1,4,1,1376,284,147,111,25,714,794,82,9,
2017,21,1,1,1,1,9,2,1,4,1,1375,281,141,111,26,724,800,84,9,
2018,21,1,1,1,1,9,2,1,4,1,1379,285,141,113,27,725,802,86,9,
2019,21,1,1,1,1,9,2,1,4,1,1383,289,141,115,27,727,804,89,9,
2020,21,1,1,1,1,9,2,1,4,1,1387,292,141,117,28,729,805,91,9,
2021,21,1,1,1,1,9,2,1,4,1,1390,296,142,119,29,731,807,94,9,
