Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,3,1,1,1,1,1,1,1,1,1,160,343,93,231,18,606,787,62,37,
2013,3,1,1,1,1,1,1,1,1,1,168,488,136,327,23,589,714,71,29,
2014,4,1,1,2,1,1,1,1,1,1,171,444,157,269,17,578,725,52,1,
2015,4,1,1,2,1,1,1,1,1,1,177,531,197,316,16,661,728,67,1,
2016,4,1,1,2,1,1,1,1,1,1,171,532,192,327,11,660,736,64,1,
2017,4,1,1,2,1,1,1,1,1,1,170,542,190,333,11,649,737,65,1,
2018,4,1,1,2,1,1,1,1,1,1,171,547,190,338,11,653,739,67,1,
2019,4,1,1,2,1,1,1,1,1,1,171,554,190,344,12,655,740,69,1,
2020,4,1,1,2,1,1,1,1,1,1,172,561,190,349,12,657,742,70,1,
2021,4,1,1,2,1,1,1,1,1,1,172,568,190,355,12,659,744,72,1,
