Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,99,1,2,6,8,18,12,1,7,3,5247,53,9,35,9,694,787,67,7,
2013,93,1,1,4,8,16,11,1,8,2,5299,68,18,41,8,709,796,59,8,
2014,96,1,2,5,8,18,12,2,7,2,5450,62,15,36,10,710,809,47,4,
2015,103,1,2,6,8,16,14,2,7,3,5486,48,11,33,4,706,814,56,5,
2016,103,1,2,6,9,16,15,2,7,3,5357,50,10,34,5,703,815,58,6,
2017,102,1,2,5,9,16,14,2,6,2,5364,51,10,34,5,705,816,59,6,
2018,103,1,2,5,9,16,14,2,6,2,5379,51,10,35,5,707,818,61,6,
2019,104,1,2,5,9,16,14,2,6,2,5394,52,10,35,5,710,820,62,6,
2020,104,1,2,6,9,16,14,2,6,2,5409,52,10,36,5,712,822,64,6,
2021,105,1,2,6,9,16,14,2,6,3,5423,53,10,36,6,714,824,66,6,
