Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,9,1,1,1,1,2,1,1,2,1,479,221,62,125,33,709,826,85,4,
2013,10,1,1,1,1,2,1,1,2,1,544,172,34,104,33,716,827,117,1,
2014,9,1,1,1,1,2,1,1,2,1,561,135,5,83,46,666,864,133,1,
2015,10,1,1,1,1,2,1,1,3,1,560,200,39,123,37,642,871,164,1,
2016,11,1,1,1,1,2,1,1,3,1,585,206,76,95,34,630,844,135,1,
2017,10,1,1,1,1,2,1,1,2,1,587,209,69,96,35,635,845,137,1,
2018,10,1,1,1,1,2,1,1,2,1,588,211,70,97,36,636,846,141,1,
2019,11,1,1,1,1,2,1,1,2,1,590,214,70,99,37,638,848,145,1,
2020,11,1,1,1,1,2,1,1,2,1,591,217,70,100,38,640,850,149,1,
2021,11,1,1,1,1,2,1,1,2,1,593,219,70,102,39,642,852,154,1,
