Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,708,1,20,69,39,31,102,25,18,3,26881,43,10,27,5,641,750,64,1,
2013,715,1,22,77,43,31,95,26,19,5,26950,43,9,28,6,637,755,58,1,
2014,724,1,21,79,48,31,102,29,19,7,27039,42,9,28,4,639,763,65,1,
2015,722,1,25,78,48,28,95,29,20,7,26840,59,13,40,5,654,767,79,1,
2016,712,1,23,84,46,28,91,27,21,6,26986,65,18,41,5,664,783,83,1,
2017,715,1,22,85,46,28,92,27,20,6,27090,65,17,41,5,664,784,84,1,
2018,719,1,22,85,46,28,92,27,20,6,27163,65,17,41,5,666,786,87,1,
2019,723,1,23,86,47,28,92,28,20,6,27237,66,17,42,5,668,788,89,1,
2020,727,1,23,86,47,28,92,28,20,6,27312,67,17,43,5,670,789,92,1,
2021,730,1,23,87,48,28,93,28,20,6,27387,68,17,43,5,672,791,94,1,
