Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,23,1,1,7,1,2,3,1,1,1,799,41,6,35,1,807,881,138,1,
2013,22,1,1,6,1,2,2,1,1,1,804,82,33,48,1,833,896,140,1,
2014,19,1,1,5,1,2,2,1,1,1,953,135,55,56,23,760,845,111,1,
2015,18,1,1,3,1,3,1,1,1,1,1041,166,64,73,27,749,844,66,1,
2016,19,1,1,5,1,2,1,1,2,1,1035,179,76,85,18,731,833,83,1,
2017,19,1,1,5,1,1,1,1,1,1,1038,179,75,85,18,734,834,87,1,
2018,19,1,1,5,1,1,1,1,1,1,1040,181,75,86,18,736,836,89,1,
2019,19,1,1,5,1,1,1,1,1,1,1043,184,75,88,19,739,838,92,1,
2020,19,1,1,5,1,1,1,1,1,1,1046,186,75,89,19,741,840,94,1,
2021,19,1,1,5,1,1,1,1,1,1,1049,188,75,91,20,743,842,97,1,
