Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,28,1,1,1,11,1,3,1,1,6,935,196,58,102,35,719,793,27,1,
2013,23,1,1,1,8,1,1,1,1,6,999,203,52,116,35,725,794,27,1,
2014,24,1,1,1,8,1,1,1,1,6,1132,182,46,106,29,702,814,28,1,
2015,21,1,1,1,7,1,1,1,1,5,1294,127,15,88,23,689,793,30,1,
2016,21,1,1,1,7,1,1,1,1,5,1279,169,39,107,23,662,767,31,1,
2017,21,1,1,1,7,1,1,1,1,5,1272,171,40,108,23,665,770,31,1,
2018,21,1,1,1,7,1,1,1,1,5,1276,173,40,110,24,667,771,32,1,
2019,21,1,1,1,7,1,1,1,1,5,1280,175,40,112,25,669,773,33,1,
2020,21,1,1,1,7,1,1,1,1,5,1283,178,40,114,26,671,775,34,1,
2021,21,1,1,1,7,1,1,1,1,5,1287,180,40,116,26,673,777,35,1,
