Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,3,1,1,1,1,1,1,1,1,1,2445,387,91,277,19,571,757,15,1,
2013,3,1,1,1,1,1,1,1,1,1,2580,366,77,263,24,589,767,8,1,
2014,3,1,1,1,1,1,1,1,1,1,2269,414,91,293,29,615,798,6,1,
2015,4,1,1,1,2,1,1,1,1,1,2157,374,86,236,51,662,809,12,1,
2016,4,1,1,1,2,1,1,1,1,1,1935,452,148,238,65,634,793,9,2,
2017,3,1,1,1,1,1,1,1,1,1,1943,463,148,245,66,629,794,9,2,
2018,3,1,1,1,1,1,1,1,1,1,1948,468,148,248,68,632,796,9,2,
2019,3,1,1,1,1,1,1,1,1,1,1953,473,148,252,70,634,797,9,2,
2020,3,1,1,1,1,1,1,1,1,1,1958,479,148,257,72,636,799,9,2,
2021,3,1,1,1,1,1,1,1,1,1,1964,485,148,261,74,637,801,10,2,
