Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,3,1,1,1,1,1,1,1,1,1,89,550,224,325,1,629,853,56,56,
2013,2,1,1,1,1,1,1,1,1,1,68,397,220,176,1,602,647,88,88,
2014,2,1,1,1,1,1,1,1,1,1,63,365,206,158,1,571,603,79,79,
2015,2,1,1,1,1,1,1,1,1,1,61,360,229,131,1,590,590,65,65,
2016,2,1,1,1,1,1,1,1,1,1,76,302,197,105,1,565,565,52,52,
2017,2,1,1,1,1,1,1,1,1,1,76,307,196,107,1,564,567,53,53,
2018,2,1,1,1,1,1,1,1,1,1,76,311,196,109,1,566,568,55,55,
2019,2,1,1,1,1,1,1,1,1,1,76,314,196,111,1,567,569,57,56,
2020,2,1,1,1,1,1,1,1,1,1,76,318,196,113,1,569,570,58,57,
2021,2,1,1,1,1,1,1,1,1,1,77,322,196,114,1,571,572,60,59,
