Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,12,1,2,3,1,2,1,1,1,1,567,119,51,68,1,793,843,149,8,
2013,14,1,2,4,1,2,1,1,1,1,573,143,50,92,1,778,844,164,8,
2014,15,1,2,4,1,2,1,1,1,1,536,125,39,85,1,815,878,138,1,
2015,11,1,2,3,1,2,1,1,1,1,709,124,40,83,1,763,851,157,1,
2016,11,1,2,2,1,2,1,1,1,1,705,102,29,72,1,768,856,147,1,
2017,11,1,2,2,1,2,1,1,1,1,695,102,29,72,1,777,859,150,1,
2018,11,1,2,2,1,2,1,1,1,1,698,104,29,74,1,778,861,154,1,
2019,11,1,2,2,1,2,1,1,1,1,700,105,29,75,1,781,863,159,1,
2020,11,1,2,2,1,2,1,1,1,1,702,106,29,76,1,783,865,163,1,
2021,11,1,2,2,1,2,1,1,1,1,704,108,29,77,1,785,867,168,1,
