Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,302,1,9,25,35,1,69,34,15,1,14490,37,10,24,1,679,796,78,5,
2013,330,1,11,25,36,2,81,35,14,2,14405,42,11,28,3,693,804,87,5,
2014,354,1,12,26,41,2,73,45,17,4,14380,38,11,22,3,694,805,78,1,
2015,349,1,10,23,48,2,74,46,15,4,14618,28,4,17,6,696,809,77,1,
2016,361,1,9,21,51,2,77,54,15,2,14195,33,4,21,7,697,811,69,1,
2017,364,1,9,21,50,2,77,54,15,2,14232,33,4,21,6,699,812,71,1,
2018,365,1,9,21,51,2,77,55,15,2,14273,33,4,21,7,701,814,73,1,
2019,367,1,9,21,51,2,77,55,15,2,14312,34,4,22,7,703,816,75,1,
2020,369,1,9,22,51,2,77,56,15,2,14351,34,4,22,7,705,818,77,1,
2021,371,1,9,22,52,2,77,57,14,2,14390,35,4,22,7,707,820,79,1,
