Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,20,1,1,3,1,1,2,2,3,1,2541,112,33,76,2,818,905,36,1,
2013,21,1,1,3,1,1,3,3,3,1,2572,116,24,89,2,776,803,41,1,
2014,21,1,1,3,1,1,3,3,2,1,2837,146,39,97,9,723,796,50,3,
2015,20,1,1,3,1,1,2,2,2,1,2682,122,32,74,15,710,800,58,3,
2016,17,1,1,2,1,1,2,2,2,1,2827,156,30,102,23,696,803,59,3,
2017,17,1,1,2,1,1,2,2,1,1,2835,158,30,104,23,700,804,60,3,
2018,17,1,1,2,1,1,2,2,1,1,2842,160,30,106,23,701,806,62,3,
2019,17,1,1,2,1,1,2,2,1,1,2850,162,30,108,24,704,808,63,3,
2020,17,1,1,2,1,1,2,2,1,1,2858,164,30,109,25,706,810,65,3,
2021,17,1,1,2,1,1,2,2,1,1,2866,166,30,111,25,708,811,67,3,
