Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,66,1,1,10,4,4,10,2,7,1,2633,63,25,19,17,656,814,44,1,
2013,68,1,1,10,4,3,11,1,7,2,2713,57,24,19,13,663,823,49,1,
2014,70,1,1,10,4,2,11,1,7,2,2703,55,21,22,11,691,837,50,1,
2015,69,1,1,10,4,2,10,2,8,3,2667,22,2,13,6,694,831,56,1,
2016,73,1,1,10,5,3,10,2,6,5,2655,22,3,12,7,703,816,51,1,
2017,74,1,1,10,5,3,10,1,5,4,2657,22,3,12,7,704,818,52,1,
2018,74,1,1,10,5,3,10,1,5,4,2665,22,3,12,7,707,820,53,1,
2019,74,1,1,10,5,3,10,1,5,4,2673,23,3,12,7,709,822,55,1,
2020,75,1,1,10,5,3,10,1,5,4,2680,23,3,12,8,711,824,56,1,
2021,75,1,1,10,5,3,10,1,5,5,2687,23,3,13,8,713,826,58,1,
