Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1,1,1,1,1,1,1,1,1,1,375,186,42,144,1,882,957,1,1,
2013,1,1,1,1,1,1,1,1,1,1,342,190,32,157,1,923,967,1,1,
2014,1,1,1,1,1,1,1,1,1,1,214,397,60,336,1,939,939,1,1,
2015,1,1,1,1,1,1,1,1,1,1,221,167,49,117,1,805,805,1,1,
2016,1,1,1,1,1,1,1,1,1,1,177,197,56,141,1,785,785,1,1,
2017,1,1,1,1,1,1,1,1,1,1,176,205,56,147,1,804,794,1,1,
2018,1,1,1,1,1,1,1,1,1,1,176,207,56,150,1,804,795,1,1,
2019,1,1,1,1,1,1,1,1,1,1,177,210,56,152,1,807,797,1,1,
2020,1,1,1,1,1,1,1,1,1,1,177,212,56,155,1,809,799,1,1,
2021,1,1,1,1,1,1,1,1,1,1,178,215,56,157,1,811,801,1,1,
