Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,247,3,8,64,30,8,30,4,14,8,13510,23,4,14,4,641,769,51,1,
2013,256,3,7,62,28,7,36,3,15,9,14235,28,2,19,6,628,763,42,1,
2014,263,2,7,64,31,8,39,4,13,8,14335,39,7,26,4,633,772,36,1,
2015,276,2,8,75,34,7,32,5,13,10,14670,48,10,29,7,638,775,32,1,
2016,274,2,9,74,34,8,33,4,10,10,15046,55,13,33,9,647,780,35,1,
2017,273,2,8,72,34,8,34,3,9,9,15134,55,12,33,9,648,781,36,1,
2018,275,2,9,73,34,8,34,4,9,9,15170,56,12,34,9,650,783,37,1,
2019,276,2,9,74,34,8,34,4,9,10,15212,56,12,34,9,652,785,38,1,
2020,278,2,9,74,34,8,34,4,9,10,15254,57,12,35,9,654,786,39,1,
2021,279,2,9,75,35,8,34,4,9,10,15296,58,12,35,10,656,788,40,1,
