Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,708,1,24,63,56,6,167,53,19,10,14425,42,3,28,10,809,877,106,4,
2013,736,2,24,62,55,6,169,60,18,11,14642,53,4,32,16,810,869,100,2,
2014,742,1,24,57,51,9,168,66,21,11,14845,56,4,36,15,798,858,105,2,
2015,779,1,25,65,62,8,169,75,19,13,15362,46,4,27,14,794,853,105,2,
2016,784,1,22,61,67,7,175,79,18,14,15688,45,2,25,17,792,850,79,1,
2017,787,1,22,60,66,7,176,78,18,13,15706,46,2,25,17,795,852,81,1,
2018,791,1,22,60,66,7,176,79,18,14,15750,46,2,26,18,797,854,83,1,
2019,795,1,22,61,67,7,176,80,18,14,15793,47,2,26,18,799,856,86,1,
2020,800,1,22,61,68,7,177,81,17,14,15837,47,2,26,19,802,858,88,1,
2021,804,1,22,62,68,7,177,82,17,14,15880,48,2,27,19,804,859,90,1,
