Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,9,1,1,1,1,2,1,1,1,1,282,304,159,145,1,790,829,106,1,
2013,9,1,1,1,1,1,1,1,1,1,293,286,109,167,10,805,846,102,1,
2014,10,1,1,1,1,2,1,1,1,1,340,211,64,138,8,876,902,50,1,
2015,11,1,1,1,1,2,1,1,1,1,376,196,55,130,10,853,898,1,1,
2016,10,1,1,1,1,2,1,1,1,1,396,101,1,93,7,835,896,1,1,
2017,9,1,1,1,1,2,1,1,1,1,407,102,1,94,7,840,898,1,1,
2018,9,1,1,1,1,2,1,1,1,1,407,103,1,96,7,842,900,1,1,
2019,10,1,1,1,1,2,1,1,1,1,408,104,1,97,7,845,902,1,1,
2020,10,1,1,1,1,2,1,1,1,1,409,106,1,99,7,847,904,1,1,
2021,10,1,1,1,1,2,1,1,1,1,410,107,1,100,7,850,906,1,1,
