Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,15,1,1,3,1,1,1,1,1,1,856,295,116,154,24,646,751,36,3,
2013,12,1,1,3,1,1,1,1,1,1,754,266,114,132,19,639,734,43,5,
2014,12,1,1,3,1,1,1,1,1,1,857,197,77,101,18,618,742,30,2,
2015,11,1,1,3,1,1,1,1,1,1,785,121,28,70,22,647,760,57,1,
2016,11,1,1,3,1,1,1,1,1,1,833,207,98,80,28,603,717,49,1,
2017,11,1,1,3,1,1,1,1,1,1,832,213,101,82,28,601,717,49,1,
2018,11,1,1,3,1,1,1,1,1,1,834,215,101,83,29,603,719,50,1,
2019,11,1,1,3,1,1,1,1,1,1,837,218,101,84,30,605,721,52,1,
2020,11,1,1,3,1,1,1,1,1,1,839,220,101,86,31,606,722,53,1,
2021,11,1,1,3,1,1,1,1,1,1,841,223,101,87,31,608,724,55,1,
