Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,27,6,2,4,2,1,2,1,1,2,1852,191,57,111,23,749,835,39,1,
2013,32,8,2,4,2,1,2,1,1,2,1859,208,53,137,17,752,838,60,2,
2014,30,7,2,4,3,1,1,1,1,2,1755,198,56,117,24,747,830,65,2,
2015,30,9,3,4,3,1,1,1,1,1,1798,211,47,133,31,749,823,79,6,
2016,34,10,3,6,1,1,1,1,1,1,1745,182,37,123,21,755,828,82,8,
2017,34,9,2,6,1,1,1,1,1,1,1750,183,37,124,21,757,830,83,7,
2018,34,9,2,6,1,1,1,1,1,1,1754,185,37,126,21,759,832,86,7,
2019,34,9,2,6,1,1,1,1,1,1,1759,187,37,128,22,761,834,88,8,
2020,34,9,2,6,1,1,1,1,1,1,1764,190,37,130,23,764,835,91,8,
2021,34,9,2,6,1,1,1,1,1,1,1769,192,37,132,23,766,837,93,8,
