Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,355,1,7,39,24,27,41,17,30,25,13070,92,25,62,4,667,799,111,2,
2013,343,1,7,40,21,21,43,17,30,26,12999,96,26,65,4,665,803,127,2,
2014,341,1,4,37,21,19,42,19,28,23,13935,119,32,82,4,679,814,111,1,
2015,345,1,4,38,22,21,40,19,28,25,12760,108,36,65,6,692,826,108,1,
2016,330,1,5,37,21,20,36,22,24,21,12775,145,43,91,10,684,812,100,2,
2017,330,1,5,37,21,19,36,22,23,20,12844,148,42,93,10,684,813,103,2,
2018,332,1,5,37,21,19,36,22,23,21,12878,149,42,95,10,686,815,105,2,
2019,334,1,5,37,21,19,36,22,23,21,12913,151,42,96,10,688,816,108,2,
2020,336,1,5,37,21,19,36,23,23,21,12949,153,42,98,11,690,818,112,2,
2021,338,1,5,38,21,19,36,23,23,22,12984,155,42,99,11,692,820,115,2,
