Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1670,1,49,144,233,56,258,96,58,32,58455,125,44,67,12,649,749,68,6,
2013,1728,1,53,152,240,59,273,96,59,32,60242,125,45,66,12,644,749,77,6,
2014,1773,2,53,164,241,57,271,109,60,34,61275,119,46,62,9,648,752,75,3,
2015,1868,2,52,179,253,59,299,116,59,39,63874,100,39,50,10,644,748,76,1,
2016,1916,1,61,184,253,61,304,117,60,38,66784,101,35,54,11,651,759,80,1,
2017,1920,1,61,182,254,60,300,117,59,37,66894,102,35,55,11,653,761,82,1,
2018,1930,1,62,184,256,60,301,119,59,38,67075,104,35,56,11,655,762,84,1,
2019,1940,1,62,186,258,61,302,120,59,38,67260,105,35,57,12,657,764,87,1,
2020,1950,1,63,187,261,61,302,122,59,39,67445,106,35,58,12,659,766,89,1,
2021,1960,1,64,188,263,61,303,123,59,39,67630,108,35,58,12,661,767,92,1,
