Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,69,1,2,21,3,5,4,1,4,2,3822,48,11,32,3,723,854,80,1,
2013,68,1,2,23,3,5,5,1,4,2,4221,53,17,30,5,731,865,67,1,
2014,67,1,2,22,3,5,4,1,4,2,4604,51,16,29,5,718,844,55,1,
2015,63,1,1,23,3,4,3,1,4,2,4559,56,23,30,3,666,805,52,1,
2016,63,1,1,19,3,3,4,1,4,3,4828,49,22,22,3,655,812,72,1,
2017,63,1,1,18,3,3,4,1,3,2,4825,49,21,22,3,664,816,74,1,
2018,63,1,1,19,3,3,4,1,3,3,4839,49,21,22,3,665,817,76,1,
2019,64,1,1,19,3,3,4,1,3,3,4852,50,21,23,3,667,819,78,1,
2020,64,1,1,19,3,3,4,1,3,3,4866,51,21,23,3,669,821,80,1,
2021,64,1,1,19,3,3,4,1,3,3,4879,51,21,23,3,671,823,83,1,
