Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,618,1,12,55,65,18,83,28,26,5,37631,264,110,134,20,649,764,96,1,
2013,631,1,12,57,65,17,80,28,25,6,37722,277,101,153,21,662,773,96,1,
2014,625,1,18,56,66,18,85,28,21,8,37601,288,100,161,26,680,786,98,4,
2015,686,1,23,73,71,18,94,29,22,14,37661,268,83,157,27,680,794,99,4,
2016,716,1,19,73,78,21,95,25,19,17,38204,263,82,155,26,689,805,112,6,
2017,714,1,18,70,78,21,94,25,18,15,38459,266,82,157,26,691,806,115,6,
2018,718,1,18,71,79,21,94,25,18,16,38543,270,82,160,27,693,808,118,6,
2019,722,1,18,71,79,21,94,26,18,16,38652,273,82,162,28,695,810,121,6,
2020,726,1,19,72,80,21,94,26,18,16,38758,276,82,165,29,697,811,125,6,
2021,729,1,19,72,81,21,95,26,18,16,38864,280,82,168,30,699,813,128,6,
