Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,11,1,1,1,1,1,1,1,1,1,612,71,4,31,35,782,867,35,8,
2013,13,1,1,1,1,1,1,1,1,1,610,90,6,44,39,819,898,29,1,
2014,12,1,1,1,1,1,1,1,1,1,590,130,22,64,44,798,883,42,1,
2015,12,1,1,1,1,1,1,1,1,1,587,180,39,109,32,778,884,37,1,
2016,12,1,1,1,1,1,1,1,1,1,742,229,76,113,39,719,842,37,1,
2017,12,1,1,1,1,1,1,1,1,1,746,229,74,112,40,723,843,38,1,
2018,12,1,1,1,1,1,1,1,1,1,748,232,74,114,41,725,845,39,1,
2019,12,1,1,1,1,1,1,1,1,1,750,235,74,116,42,727,847,40,1,
2020,12,1,1,1,1,1,1,1,1,1,752,237,74,118,44,730,849,41,1,
2021,12,1,1,1,1,1,1,1,1,1,754,240,74,120,45,732,851,42,1,
